,Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,lemmatized_text,pos_tags,senti_score,Overall Sentiment
248,802,104755729,seculartha,1569409573769064450,2022-09-12 19:36:15+00:00,"It takes 2 generations and 70 years to reclaim one temple and it takes only one day for #WaqfBoard to declare whole village as their own land. Undoubtedly Hindus are second class citizen in India.

#TamilNadu
#GyanvapiCase
#HindusUnderAttackInIndia
#islamicterrorism
#india",en,1,94,it take generation and 70 year to reclaim one temple and it take only one day for to declare whole village a their own land undoubtedly hindu are second class citizen in india ,"['it', 'take', 'generation', 'and', '70', 'year', 'to', 'reclaim', 'one', 'temple', 'and', 'it', 'take', 'only', 'one', 'day', 'for', 'to', 'declare', 'whole', 'village', 'a', 'their', 'own', 'land', 'undoubtedly', 'hindu', 'are', 'second', 'class', 'citizen', 'in', 'india']","[('it', 'PRP'), ('take', 'VB'), ('generation', 'NN'), ('and', 'CC'), ('70', 'CD'), ('year', 'NN'), ('to', 'TO'), ('reclaim', 'VB'), ('one', 'CD'), ('temple', 'NN'), ('and', 'CC'), ('it', 'PRP'), ('take', 'VBZ'), ('only', 'RB'), ('one', 'CD'), ('day', 'NN'), ('for', 'IN'), ('to', 'TO'), ('declare', 'VB'), ('whole', 'JJ'), ('village', 'NN'), ('a', 'DT'), ('their', 'PRP$'), ('own', 'JJ'), ('land', 'NN'), ('undoubtedly', 'RB'), ('hindu', 'EX'), ('are', 'VBP'), ('second', 'JJ'), ('class', 'NN'), ('citizen', 'NN'), ('in', 'IN'), ('india', 'NN')]",0.625,Positive
249,803,3751536801,maayonism,1569409385717444608,2022-09-12 19:35:30+00:00,"I’m going to @mindgage’s upcoming Space. Will you join too?
#GyanvapiCase

https://t.co/dS1VBJLhiq",en,0,620,going to upcoming space will you join too URL ,"['going', 'to', 'upcoming', 'space', 'will', 'you', 'join', 'too', 'URL']","[('going', 'VBG'), ('to', 'TO'), ('upcoming', 'VBG'), ('space', 'NN'), ('will', 'MD'), ('you', 'PRP'), ('join', 'VB'), ('too', 'RB'), ('URL', 'NNP')]",0.125,Positive
250,804,1299260997731934208,mindgage,1569408877866921985,2022-09-12 19:33:29+00:00,"Can of worms!
#GyanvapiCase https://t.co/i5Mq9VIlsM",en,1,4063,can of worm URL ,"['can', 'of', 'worm', 'URL']","[('can', 'MD'), ('of', 'IN'), ('worm', 'NN'), ('URL', 'NNP')]",0.0,Neutral
251,805,19897138,IndiaToday,1569408002003587072,2022-09-12 19:30:00+00:00,"The Supreme Court has protected the area of the Shivling: AIMIM spokesperson @warispathan to @GauravCSawant
 | #GyanvapiCase #GyanvapiVerdict #GyanvapiMosque #Newstrack #RE https://t.co/OuoTSYFxDz",en,2,6153645,the supreme court ha protected the area of the shivling aimim spokesperson to URL ,"['the', 'supreme', 'court', 'ha', 'protected', 'the', 'area', 'of', 'the', 'shivling', 'aimim', 'spokesperson', 'to', 'URL']","[('the', 'DT'), ('supreme', 'JJ'), ('court', 'NN'), ('ha', 'NN'), ('protected', 'VBD'), ('the', 'DT'), ('area', 'NN'), ('of', 'IN'), ('the', 'DT'), ('shivling', 'VBG'), ('aimim', 'NN'), ('spokesperson', 'NN'), ('to', 'TO'), ('URL', 'VB')]",0.0,Neutral
252,810,1486122181918859265,rvpol1,1569405916566659072,2022-09-12 19:21:43+00:00,"Shiv Bhakt Rahul Gandhi should celebrate #GyanvapiCase  verdict, a first step towards freeing Mahadev from the clutches of invaders. 

#BharatJodaYatra 
#KashiVishwanath 
#GyanvapiVerdict 
#reclaim",en,1,2,shiv bhakt rahul gandhi should celebrate verdict first step towards freeing mahadev from the clutch of invader ,"['shiv', 'bhakt', 'rahul', 'gandhi', 'should', 'celebrate', 'verdict', 'first', 'step', 'towards', 'freeing', 'mahadev', 'from', 'the', 'clutch', 'of', 'invader']","[('shiv', 'NN'), ('bhakt', 'NN'), ('rahul', 'NN'), ('gandhi', 'NN'), ('should', 'MD'), ('celebrate', 'VB'), ('verdict', 'NN'), ('first', 'JJ'), ('step', 'NN'), ('towards', 'NNS'), ('freeing', 'VBG'), ('mahadev', 'NN'), ('from', 'IN'), ('the', 'DT'), ('clutch', 'NN'), ('of', 'IN'), ('invader', 'NN')]",0.0,Neutral
253,816,1441305133086691337,iRohitKuRay,1569404809584988161,2022-09-12 19:17:19+00:00,"Buldozer baba is there to provide the enough evidence.
So chill...😉😉😉
#GyanvapiCase https://t.co/bXn3W1WkZT",en,0,714,buldozer baba is there to provide the enough evidence so chill URL ,"['buldozer', 'baba', 'is', 'there', 'to', 'provide', 'the', 'enough', 'evidence', 'so', 'chill', 'URL']","[('buldozer', 'NN'), ('baba', 'NN'), ('is', 'VBZ'), ('there', 'RB'), ('to', 'TO'), ('provide', 'VB'), ('the', 'DT'), ('enough', 'JJ'), ('evidence', 'NN'), ('so', 'RB'), ('chill', 'JJ'), ('URL', 'NNP')]",0.125,Positive
254,818,1492568383207788545,memekaand,1569404420764626944,2022-09-12 19:15:46+00:00,"Wakf Act, 1995/2013 
This is the most secular act we have created in last 75 years, highly appreciated.
#GyanvapiCase #GyanvapiMandir #GyanvapiMandir",en,0,0,wakf act 1995 2013 this is the most secular act we have created in last 75 year highly appreciated ,"['wakf', 'act', '1995', '2013', 'this', 'is', 'the', 'most', 'secular', 'act', 'we', 'have', 'created', 'in', 'last', '75', 'year', 'highly', 'appreciated']","[('wakf', 'NN'), ('act', 'NN'), ('1995', 'CD'), ('2013', 'CD'), ('this', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('most', 'RBS'), ('secular', 'JJ'), ('act', 'NN'), ('we', 'PRP'), ('have', 'VBP'), ('created', 'VBN'), ('in', 'IN'), ('last', 'JJ'), ('75', 'CD'), ('year', 'NN'), ('highly', 'RB'), ('appreciated', 'VBD')]",0.625,Positive
255,819,170191207,dpranav88,1569403861437382656,2022-09-12 19:13:33+00:00,There are attempts by some groups to take credit for today's #GyanvapiCase #verdict. Dr @Swamy39 @vhsindia could you please let us know list of parties who are fighting for #GyanvapiMandir.,en,1,86,there are attempt by some group to take credit for today dr could you please let u know list of party who are fighting for ,"['there', 'are', 'attempt', 'by', 'some', 'group', 'to', 'take', 'credit', 'for', 'today', 'dr', 'could', 'you', 'please', 'let', 'u', 'know', 'list', 'of', 'party', 'who', 'are', 'fighting', 'for']","[('there', 'EX'), ('are', 'VBP'), ('attempt', 'NN'), ('by', 'IN'), ('some', 'DT'), ('group', 'NN'), ('to', 'TO'), ('take', 'VB'), ('credit', 'NN'), ('for', 'IN'), ('today', 'NN'), ('dr', 'NN'), ('could', 'MD'), ('you', 'PRP'), ('please', 'VB'), ('let', 'VB'), ('u', 'JJ'), ('know', 'JJ'), ('list', 'NN'), ('of', 'IN'), ('party', 'NN'), ('who', 'WP'), ('are', 'VBP'), ('fighting', 'VBG'), ('for', 'IN')]",0.5,Positive
256,820,1393870695742918659,Ibrahim63377035,1569403729165844481,2022-09-12 19:13:01+00:00,"Gyanvapi Masjid judgement will embolden fascist agenda to target minority places of worship
#GyanvapiCase #Islamophobia #GyanvapiMasjid #GyanvapiVerdict #Varanasi #PopularFrontofIndia 
@oma_salam @AnisPFI @ShakifPFI https://t.co/BZJwHB3JXi",en,1,42,gyanvapi masjid judgement will embolden fascist agenda to target minority place of worship URL ,"['gyanvapi', 'masjid', 'judgement', 'will', 'embolden', 'fascist', 'agenda', 'to', 'target', 'minority', 'place', 'of', 'worship', 'URL']","[('gyanvapi', 'NN'), ('masjid', 'NN'), ('judgement', 'NN'), ('will', 'MD'), ('embolden', 'VB'), ('fascist', 'JJ'), ('agenda', 'NN'), ('to', 'TO'), ('target', 'VB'), ('minority', 'NN'), ('place', 'NN'), ('of', 'IN'), ('worship', 'NN'), ('URL', 'NNP')]",0.0,Neutral
257,822,2411286342,farmananwar01,1569402815424110592,2022-09-12 19:09:23+00:00,"https://t.co/krFrJaK2ok
#GyanvapiCase 
Let's s be mutual",en,21,11578,URL let be mutual ,"['URL', 'let', 'be', 'mutual']","[('URL', 'NNP'), ('let', 'NN'), ('be', 'VB'), ('mutual', 'JJ')]",0.0,Neutral
258,829,4099263024,black_inkmaster,1569401499297681408,2022-09-12 19:04:10+00:00,"Waqf board can acquire Any piece of land, just any. And here Hindus are fighting the law for a single temple. Unjust! I say, what's the use of law? U want it? Just go get it. #GyanvapiCase #HindusUnderAttack #Muslim #WaqfBoard https://t.co/NrooO3IQXT",en,0,112,waqf board can acquire any piece of land just any and here hindu are fighting the law for single temple unjust say what the use of law want it just go get it URL ,"['waqf', 'board', 'can', 'acquire', 'any', 'piece', 'of', 'land', 'just', 'any', 'and', 'here', 'hindu', 'are', 'fighting', 'the', 'law', 'for', 'single', 'temple', 'unjust', 'say', 'what', 'the', 'use', 'of', 'law', 'want', 'it', 'just', 'go', 'get', 'it', 'URL']","[('waqf', 'RB'), ('board', 'NN'), ('can', 'MD'), ('acquire', 'VB'), ('any', 'DT'), ('piece', 'NN'), ('of', 'IN'), ('land', 'NN'), ('just', 'RB'), ('any', 'DT'), ('and', 'CC'), ('here', 'RB'), ('hindu', 'NNS'), ('are', 'VBP'), ('fighting', 'VBG'), ('the', 'DT'), ('law', 'NN'), ('for', 'IN'), ('single', 'JJ'), ('temple', 'NN'), ('unjust', 'JJ'), ('say', 'VBP'), ('what', 'WP'), ('the', 'DT'), ('use', 'NN'), ('of', 'IN'), ('law', 'NN'), ('want', 'VBP'), ('it', 'PRP'), ('just', 'RB'), ('go', 'VB'), ('get', 'VB'), ('it', 'PRP'), ('URL', 'NNP')]",0.375,Positive
259,831,1295713686112395266,Precisi31493167,1569400248644272129,2022-09-12 18:59:11+00:00,"Anybody can do #brahmastra VFX, here is the proof. 
#brahmastramoviereview #BoycottbollywoodCompletely #BoycottBramhastra #BoycottBramhashtra #BoycottBollywood #BoycottAliaBhatt #RanbirKapoor #AsiaCup2022Final #GyanvapiCase #KaranJohar #SalmanKhan https://t.co/6KTexwKwYs",en,0,9,anybody can do vfx here is the proof URL ,"['anybody', 'can', 'do', 'vfx', 'here', 'is', 'the', 'proof', 'URL']","[('anybody', 'NN'), ('can', 'MD'), ('do', 'VB'), ('vfx', 'VB'), ('here', 'RB'), ('is', 'VBZ'), ('the', 'DT'), ('proof', 'NN'), ('URL', 'NNP')]",0.0,Neutral
260,833,1330523483181223936,Halal_Posting,1569399313830395904,2022-09-12 18:55:29+00:00,"And never think that Allah is unaware of what the wrongdoers do. He only delays them for a Day when eyes will stare [in horror]. 
_Qur'an
#GyanvapiCase #Gyanvapi #GyanvapiVerdict https://t.co/ajtDLDNysz",en,3,319,and never think that allah is unaware of what the wrongdoer do he only delay them for day when eye will stare in horror qur an URL ,"['and', 'never', 'think', 'that', 'allah', 'is', 'unaware', 'of', 'what', 'the', 'wrongdoer', 'do', 'he', 'only', 'delay', 'them', 'for', 'day', 'when', 'eye', 'will', 'stare', 'in', 'horror', 'qur', 'an', 'URL']","[('and', 'CC'), ('never', 'RB'), ('think', 'VBP'), ('that', 'IN'), ('allah', 'NN'), ('is', 'VBZ'), ('unaware', 'JJ'), ('of', 'IN'), ('what', 'WP'), ('the', 'DT'), ('wrongdoer', 'NN'), ('do', 'VB'), ('he', 'PRP'), ('only', 'RB'), ('delay', 'VB'), ('them', 'PRP'), ('for', 'IN'), ('day', 'NN'), ('when', 'WRB'), ('eye', 'NN'), ('will', 'MD'), ('stare', 'VB'), ('in', 'IN'), ('horror', 'NN'), ('qur', 'VBP'), ('an', 'DT'), ('URL', 'NN')]",0.375,Positive
261,834,1839464167,shiningindnews,1569399177364541440,2022-09-12 18:54:56+00:00,"#GyanvapiCase : All India Muslim Personal Law Board calls district court's decision 'disappointing', says communal harmony will be harmed",en,0,1535,all india muslim personal law board call district court decision disappointing say communal harmony will be harmed ,"['all', 'india', 'muslim', 'personal', 'law', 'board', 'call', 'district', 'court', 'decision', 'disappointing', 'say', 'communal', 'harmony', 'will', 'be', 'harmed']","[('all', 'DT'), ('india', 'VBP'), ('muslim', 'JJ'), ('personal', 'JJ'), ('law', 'NN'), ('board', 'NN'), ('call', 'VBP'), ('district', 'NN'), ('court', 'NN'), ('decision', 'NN'), ('disappointing', 'VBG'), ('say', 'VBP'), ('communal', 'JJ'), ('harmony', 'NN'), ('will', 'MD'), ('be', 'VB'), ('harmed', 'VBN')]",0.375,Positive
262,839,19897138,IndiaToday,1569397369581752321,2022-09-12 18:47:45+00:00,"In religious disputes, it's better that the two faith communities sit together and find an out of box solutions: @VC_NALSAR | #GyanvapiCase #GyanvapiMosque #GyanvapiVerdict #ITHighlights #ITVideo
Full video of #NewsToday with @SardesaiRajdeep - https://t.co/IgXIZv37g1 https://t.co/24eOIcoSV1",en,2,6153645,in religious dispute it better that the two faith community sit together and find an out of box solution full video of with URL URL ,"['in', 'religious', 'dispute', 'it', 'better', 'that', 'the', 'two', 'faith', 'community', 'sit', 'together', 'and', 'find', 'an', 'out', 'of', 'box', 'solution', 'full', 'video', 'of', 'with', 'URL', 'URL']","[('in', 'IN'), ('religious', 'JJ'), ('dispute', 'NN'), ('it', 'PRP'), ('better', 'JJR'), ('that', 'IN'), ('the', 'DT'), ('two', 'CD'), ('faith', 'NN'), ('community', 'NN'), ('sit', 'VBP'), ('together', 'RB'), ('and', 'CC'), ('find', 'VB'), ('an', 'DT'), ('out', 'NN'), ('of', 'IN'), ('box', 'NN'), ('solution', 'NN'), ('full', 'JJ'), ('video', 'NN'), ('of', 'IN'), ('with', 'IN'), ('URL', 'NNP'), ('URL', 'NNP')]",1.125,Positive
263,841,25519939,syedrafi,1569397001837760512,2022-09-12 18:46:17+00:00,"He said this an Year before #BabriMasjid Judgement

We saw what happened.

Now, We have #GyanvapiCase

I want to tell governments &amp; courts, 'give orders that can be implemented'. They should not give orders that work to break the faith of people: Amit Shah https://t.co/Z2E2BJQVAx",en,0,627,he said this an year before judgement we saw what happened now we have want to tell government amp court give order that can be implemented they should not give order that work to break the faith of people amit shah URL ,"['he', 'said', 'this', 'an', 'year', 'before', 'judgement', 'we', 'saw', 'what', 'happened', 'now', 'we', 'have', 'want', 'to', 'tell', 'government', 'amp', 'court', 'give', 'order', 'that', 'can', 'be', 'implemented', 'they', 'should', 'not', 'give', 'order', 'that', 'work', 'to', 'break', 'the', 'faith', 'of', 'people', 'amit', 'shah', 'URL']","[('he', 'PRP'), ('said', 'VBD'), ('this', 'DT'), ('an', 'DT'), ('year', 'NN'), ('before', 'IN'), ('judgement', 'NN'), ('we', 'PRP'), ('saw', 'VBD'), ('what', 'WP'), ('happened', 'VBD'), ('now', 'RB'), ('we', 'PRP'), ('have', 'VBP'), ('want', 'VBN'), ('to', 'TO'), ('tell', 'VB'), ('government', 'NN'), ('amp', 'JJ'), ('court', 'NN'), ('give', 'JJ'), ('order', 'NN'), ('that', 'WDT'), ('can', 'MD'), ('be', 'VB'), ('implemented', 'VBN'), ('they', 'PRP'), ('should', 'MD'), ('not', 'RB'), ('give', 'VB'), ('order', 'NN'), ('that', 'WDT'), ('work', 'NN'), ('to', 'TO'), ('break', 'VB'), ('the', 'DT'), ('faith', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('amit', 'VBP'), ('shah', 'JJ'), ('URL', 'NNP')]",0.0,Neutral
264,843,24059402,KartikeyaTanna,1569396004486529025,2022-09-12 18:42:20+00:00,"@ashoswai Some corrections, Ashok.

Another mosque [INSERT 'which was built over a temple'] is on the way to being demolished in India to [REPLACE with 'rebuild the old temple']. This is never-ending #GyanvapiCase",en,4,41557,some correction ashok another mosque insert which wa built over temple is on the way to being demolished in india to replace with rebuild the old temple this is never ending ,"['some', 'correction', 'ashok', 'another', 'mosque', 'insert', 'which', 'wa', 'built', 'over', 'temple', 'is', 'on', 'the', 'way', 'to', 'being', 'demolished', 'in', 'india', 'to', 'replace', 'with', 'rebuild', 'the', 'old', 'temple', 'this', 'is', 'never', 'ending']","[('some', 'DT'), ('correction', 'NN'), ('ashok', 'IN'), ('another', 'DT'), ('mosque', 'NN'), ('insert', 'NN'), ('which', 'WDT'), ('wa', 'VBP'), ('built', 'VBN'), ('over', 'IN'), ('temple', 'NN'), ('is', 'VBZ'), ('on', 'IN'), ('the', 'DT'), ('way', 'NN'), ('to', 'TO'), ('being', 'VBG'), ('demolished', 'VBN'), ('in', 'IN'), ('india', 'NN'), ('to', 'TO'), ('replace', 'VB'), ('with', 'IN'), ('rebuild', 'NN'), ('the', 'DT'), ('old', 'JJ'), ('temple', 'NN'), ('this', 'DT'), ('is', 'VBZ'), ('never', 'RB'), ('ending', 'VBG')]",0.375,Positive
265,844,19897138,IndiaToday,1569395831324934147,2022-09-12 18:41:38+00:00,"The minority should give up all their rights &amp; claims if that's what majority wants: Sr SC advocate Dushyant Dave | #GyanvapiCase #GyanvapiMosque #GyanvapiVerdict #ITHighlights #ITVideo
Full video of #NewsToday with @SardesaiRajdeep - https://t.co/IgXIZv37g1 https://t.co/uxt31JuN6J",en,13,6153645,the minority should give up all their right amp claim if that what majority want sr sc advocate dushyant dave full video of with URL URL ,"['the', 'minority', 'should', 'give', 'up', 'all', 'their', 'right', 'amp', 'claim', 'if', 'that', 'what', 'majority', 'want', 'sr', 'sc', 'advocate', 'dushyant', 'dave', 'full', 'video', 'of', 'with', 'URL', 'URL']","[('the', 'DT'), ('minority', 'NN'), ('should', 'MD'), ('give', 'VB'), ('up', 'RP'), ('all', 'DT'), ('their', 'PRP$'), ('right', 'NN'), ('amp', 'NN'), ('claim', 'NN'), ('if', 'IN'), ('that', 'DT'), ('what', 'WP'), ('majority', 'NN'), ('want', 'VBP'), ('sr', 'NN'), ('sc', 'NN'), ('advocate', 'NN'), ('dushyant', 'NN'), ('dave', 'VBP'), ('full', 'JJ'), ('video', 'NN'), ('of', 'IN'), ('with', 'IN'), ('URL', 'NNP'), ('URL', 'NNP')]",0.125,Positive
266,845,37034483,ndtv,1569395793861443586,2022-09-12 18:41:29+00:00,"#LeftRightCentre | Parul Khera, petitioner in #GyanvapiCase asks why there the other side is not letting an archaeological survey and ASI investigation happen. https://t.co/XPIkVVdZBy",en,9,17428479,parul khera petitioner in asks why there the other side is not letting an archaeological survey and asi investigation happen URL ,"['parul', 'khera', 'petitioner', 'in', 'asks', 'why', 'there', 'the', 'other', 'side', 'is', 'not', 'letting', 'an', 'archaeological', 'survey', 'and', 'asi', 'investigation', 'happen', 'URL']","[('parul', 'NN'), ('khera', 'NN'), ('petitioner', 'NN'), ('in', 'IN'), ('asks', 'JJ'), ('why', 'WRB'), ('there', 'EX'), ('the', 'DT'), ('other', 'JJ'), ('side', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('letting', 'VBG'), ('an', 'DT'), ('archaeological', 'JJ'), ('survey', 'NN'), ('and', 'CC'), ('asi', 'JJ'), ('investigation', 'NN'), ('happen', 'VB'), ('URL', 'NNP')]",0.125,Positive
267,854,19897138,IndiaToday,1569394093549322242,2022-09-12 18:34:44+00:00,"#EXCLUSIVE | I want the right to pray at Ayodhya, Mathura &amp; Kashi: BJP leader @umasribharti | #GyanvapiCase #GyanvapiMosque #ITHighlights #ITVideo

Full video of #Newstrack with @GauravCSawant - https://t.co/2kZ4PRbWVY https://t.co/hnrHlVH44m",en,2,6153645,want the right to pray at ayodhya mathura amp kashi bjp leader full video of with URL URL ,"['want', 'the', 'right', 'to', 'pray', 'at', 'ayodhya', 'mathura', 'amp', 'kashi', 'bjp', 'leader', 'full', 'video', 'of', 'with', 'URL', 'URL']","[('want', 'VBP'), ('the', 'DT'), ('right', 'NN'), ('to', 'TO'), ('pray', 'VB'), ('at', 'IN'), ('ayodhya', 'JJ'), ('mathura', 'NN'), ('amp', 'NN'), ('kashi', 'NN'), ('bjp', 'JJ'), ('leader', 'NN'), ('full', 'JJ'), ('video', 'NN'), ('of', 'IN'), ('with', 'IN'), ('URL', 'NNP'), ('URL', 'NNP')]",0.0,Neutral
268,855,505137665,Ltripathi1,1569393948937838592,2022-09-12 18:34:10+00:00,The Gyanvapi Temple is Shiv Temple and should be given to Hindus. Why just ask for right to worship when the temple was taken over by force by Mugal emperor and as such should be returned to Hindus. Simple!!! .  #GyanvapiCase @Thearnab01 @narendramodi @AmitShahOffice,en,0,27,the gyanvapi temple is shiv temple and should be given to hindu why just ask for right to worship when the temple wa taken over by force by mugal emperor and a such should be returned to hindu simple ,"['the', 'gyanvapi', 'temple', 'is', 'shiv', 'temple', 'and', 'should', 'be', 'given', 'to', 'hindu', 'why', 'just', 'ask', 'for', 'right', 'to', 'worship', 'when', 'the', 'temple', 'wa', 'taken', 'over', 'by', 'force', 'by', 'mugal', 'emperor', 'and', 'a', 'such', 'should', 'be', 'returned', 'to', 'hindu', 'simple']","[('the', 'DT'), ('gyanvapi', 'NN'), ('temple', 'NN'), ('is', 'VBZ'), ('shiv', 'JJ'), ('temple', 'NNS'), ('and', 'CC'), ('should', 'MD'), ('be', 'VB'), ('given', 'VBN'), ('to', 'TO'), ('hindu', 'VB'), ('why', 'WRB'), ('just', 'RB'), ('ask', 'NN'), ('for', 'IN'), ('right', 'NN'), ('to', 'TO'), ('worship', 'VB'), ('when', 'WRB'), ('the', 'DT'), ('temple', 'NN'), ('wa', 'NN'), ('taken', 'VBN'), ('over', 'RP'), ('by', 'IN'), ('force', 'NN'), ('by', 'IN'), ('mugal', 'JJ'), ('emperor', 'NN'), ('and', 'CC'), ('a', 'DT'), ('such', 'JJ'), ('should', 'MD'), ('be', 'VB'), ('returned', 'VBN'), ('to', 'TO'), ('hindu', 'VB'), ('simple', 'JJ')]",0.125,Positive
269,860,1503623339348488193,DramaDt,1569393580070043648,2022-09-12 18:32:42+00:00,"Full respect to our heroes 🙌🙏🏻❤
#Gyanvapi #GyanvapiCase #GyanvapiMandir https://t.co/BTQRzF6kvS",en,0,14,full respect to our hero URL ,"['full', 'respect', 'to', 'our', 'hero', 'URL']","[('full', 'JJ'), ('respect', 'NN'), ('to', 'TO'), ('our', 'PRP$'), ('hero', 'NN'), ('URL', 'NN')]",0.5,Positive
